admissions_20_29_covid_confirmed,average_admissions_20_29_covid_confirmed,percent_change_total_admissions_all_covid_confirmed_past_7days_per_100k,total_admissions_all_influenza_confirmed_past_7days,total_admissions_all_influenza_confirmed_past_7days_per_100k
0.0,1.571428571,-18.81838074,21.0,1.085603451
4.0,5.0,38.00539084,1.0,0.055957674
0.0,1.142857143,25.0,9.0,0.849568749
3.0,7.142857143,-21.59624413,6.0,0.187151547
1.0,1.428571429,1.762114537,2.0,0.148786055
0.0,0.857142857,-6.18556701,1.0,0.051695402
1.0,3.428571429,-9.892086331,382.0,3.642228647
2.0,0.857142857,-5.698005698,71.0,1.039657212
1.0,0.428571429,-13.0952381,79.0,4.083936791
0.0,1.0,0.0,0.0,0.0
16.0,18.28571429,-18.45349272,18.0,0.062077783
0.0,1.571428571,-26.20689655,0.0,0.0
19.0,8.428571429,63.06818182,13.0,0.422056545
16.0,13.28571429,23.30951072,3.0,0.009722945
11.0,11.28571429,0.18115942,67.0,0.466858613
0.0,0.142857143,9.375,0.0,0.0
0.0,1.571428571,6.25,0.0,0.0
0.0,0.0,-13.63636364,3.0,0.410090972
3.0,2.428571429,20.87628866,5.0,0.04767315
3.0,2.857142857,8.59375,0.0,0.0
4.0,4.285714286,11.58536585,1.0,0.031191925
0.0,0.285714286,-0.735294118,37.0,1.201237859
47.0,50.42857143,-10.84968778,34.0,0.064710059
0.0,0.0,27.77777778,4.0,0.546787962
0.0,0.142857143,-4.285714286,1.0,0.023709397
3.0,7.428571429,-19.86885246,3.0,0.075815567
1.0,1.428571429,14.17004049,0.0,0.0
16.0,15.57142857,-9.684857802,2.0,0.016314608
4.0,4.857142857,-0.829383886,384.0,3.845053554
30.0,26.28571429,12.57086517,1574.0,5.101305312
1.0,0.428571429,100.0,7.0,0.956878934
0.0,0.0,13.33333333,2.0,0.1871296
20.0,20.71428571,-4.378531073,10.0,0.025308624
2.0,1.857142857,13.95348837,1.0,0.136696991
1.0,0.857142857,-20.67988669,19.0,0.309575933
2.0,0.428571429,5.020920502,3.0,0.084144699
0.0,0.142857143,8.791208791,9.0,0.63565068
2.0,1.428571429,17.55725191,7.0,0.956878934
107.0,99.85714286,15.6221015,778.0,0.234331034
8.0,5.714285714,-18.81589619,212.0,0.73113833
59.0,48.42857143,11.88989423,75.0,0.237072815
0.0,0.0,0.0,0.0,0.0
5.0,9.428571429,-26.94516971,0.0,0.0
0.0,0.285714286,8.974358974,13.0,1.469492765
36.0,31.14285714,-1.137689615,57.0,0.133438589
0.0,0.0,-19.29824561,1.0,0.074393027
5.0,3.285714286,10.95890411,10.0,0.336004683
5.0,5.142857143,-4.854368932,1.0,0.022383017
0.0,0.285714286,-2.325581395,0.0,0.0
4.0,5.0,0.243013366,719.0,10.67998531
11.0,15.0,-18.87177164,10.0,0.094184813
4.0,4.142857143,-17.65232975,132.0,0.427809594
7.0,5.857142857,-6.179775281,1.0,0.047691061
1.0,1.285714286,-0.502512563,0.0,0.0
1.0,1.0,9.589041096,3.0,0.043929178
1.0,0.428571429,29.72972973,5.0,0.050065801
7.0,5.571428571,-3.081914031,9.0,0.308926535
17.0,11.85714286,-1.57946693,111.0,1.968213529
4.0,8.714285714,4.769114307,11.0,0.074098709
1.0,0.428571429,-10.44776119,4.0,0.297572109
34.0,27.42857143,2.099313686,125.0,1.856742925
3.0,3.0,-1.769911504,278.0,2.650627131
0.0,1.571428571,8.252427184,14.0,0.110481359
1.0,1.0,12.15469613,0.0,0.0
2.0,3.142857143,50.0,1.0,0.032465888
5.0,8.142857143,-25.44554455,99.0,0.773317334
0.0,0.428571429,-13.27433628,10.0,0.145085174
0.0,0.0,-100.0,0.0,0.0
0.0,0.571428571,1.312335958,154.0,3.140815613
0.0,0.571428571,0.0,2.0,0.262445838
0.0,1.428571429,22.47191011,37.0,1.172715661
0.0,1.571428571,-14.45086705,9.0,0.193598598
1.0,1.285714286,22.22222222,22.0,1.23106882
31.0,27.28571429,7.088487155,255.0,1.187275922
0.0,2.428571429,-2.925531915,2.0,0.205388575
3.0,3.857142857,-0.415800416,1.0,0.023709397
0.0,0.142857143,50.0,3.0,0.283189583
0.0,0.142857143,12.5,3.0,0.067149051
10.0,8.428571429,-26.69443393,22.0,0.322147305
13.0,7.857142857,-0.236966825,220.0,1.736135635
5.0,3.571428571,7.068965517,5.0,0.107554777
7.0,7.0,-1.344743276,22.0,0.288907539
3.0,3.714285714,-4.141291108,145.0,4.066993765
26.0,27.57142857,-5.260288907,172.0,0.543686988
5.0,2.857142857,3.55450237,26.0,0.181169014
1.0,1.428571429,-3.816793893,6.0,0.310172415
21.0,24.57142857,-4.800274301,563.0,0.841452189
19.0,18.28571429,-4.787234043,157.0,0.807050185
0.0,0.0,-18.42105263,5.0,0.863917451
1.0,0.571428571,-25.0,0.0,0.0
0.0,0.428571429,-21.73913043,43.0,3.162436724
6.0,10.0,-22.34042553,7.0,0.240276194
3.0,1.428571429,-14.35768262,14.0,0.1197697
0.0,2.285714286,-2.53411306,0.0,0.0
23.0,19.42857143,3.180975911,61.0,0.117860064
0.0,0.0,-17.77777778,0.0,0.0
0.0,0.428571429,-9.361702128,16.0,0.500987258
27.0,16.85714286,20.48286604,1241.0,4.279918241
2.0,3.142857143,-14.36672968,3.0,0.100801405
0.0,0.857142857,-8.196721311,119.0,6.640080306
1.0,2.714285714,4.843304843,0.0,0.0
1.0,0.857142857,6.422018349,37.0,0.541793195
0.0,0.285714286,-13.02083333,34.0,1.126647059
3.0,3.571428571,15.31165312,735.0,3.422148246
0.0,0.0,-100.0,0.0,0.0
1.0,0.142857143,5.555555556,1.0,0.17278349
0.0,0.0,2.222222222,3.0,0.155086207
180.0,166.5714286,16.92628755,228.0,0.068672848
0.0,0.285714286,-13.17829457,4.0,0.040052641
5.0,5.857142857,20.59405941,266.0,0.917371678
25.0,27.28571429,0.394656952,39.0,0.181583376
1.0,0.571428571,-6.12244898,76.0,4.252783195
0.0,0.142857143,-7.079646018,8.0,0.565022827
10.0,7.428571429,-0.063694268,0.0,0.0
2.0,3.857142857,32.75862069,19.0,0.638408897
2.0,1.0,23.30827068,10.0,0.13738685
1.0,0.428571429,-13.46153846,0.0,0.0
0.0,1.571428571,-26.2295082,55.0,1.743225982
77.0,66.85714286,46.30002236,103.0,0.241125871
0.0,0.0,-14.51612903,11.0,0.277990412
6.0,8.857142857,20.0236267,11.0,0.110144763
3.0,5.714285714,5.131761442,63.0,0.438986457
0.0,0.285714286,-6.842105263,21.0,0.236428178
20.0,20.57142857,-5.532503458,90.0,0.703015758
5.0,6.285714286,-25.25179856,4.0,0.03813852
0.0,0.142857143,24.32432432,0.0,0.0
17.0,21.85714286,1.881014873,46.0,0.107687282
2.0,2.714285714,-9.582309582,26.0,0.43005915
1.0,1.428571429,-1.875,0.0,0.0
3.0,1.857142857,23.82445141,0.0,0.0
1.0,1.285714286,3.550295858,15.0,0.222809151
0.0,0.285714286,-3.188405797,192.0,2.81146739
634.0,593.4285714,11.73158744,1689.0,0.50872123
7.0,4.285714286,-5.776173285,79.0,0.532163454
3.0,4.285714286,-1.243339254,1.0,0.017174948
88.0,85.85714286,-2.954346876,32.0,0.060903585
4.0,4.285714286,-29.49640288,31.0,0.549681256
8.0,5.714285714,5.017921147,0.0,0.0
2.0,1.428571429,7.865168539,99.0,1.300083928
21.0,27.42857143,-8.801498127,38.0,0.176927392
2.0,1.857142857,3.649635036,73.0,2.277010491
37.0,33.0,40.78249337,20.0,0.063219417
3.0,4.0,-4.794520548,1.0,0.028048233
3.0,3.428571429,8.684546616,27.0,0.188137053
0.0,0.142857143,-22.22222222,0.0,0.0
0.0,1.142857143,-11.61904762,8.0,0.446391953
4.0,4.285714286,-13.34552102,6.0,0.099244419
11.0,10.71428571,-30.89860644,40.0,0.342199143
35.0,33.28571429,2.376314764,85.0,0.395758641
16.0,14.28571429,25.67335244,2920.0,4.364192524
0.0,2.0,3.245436105,66.0,0.213904797
25.0,26.28571429,-8.050047214,345.0,1.090534947
0.0,0.142857143,0.0,2.0,0.262445838
6.0,7.0,-2.735978112,0.0,0.0
2.0,5.0,5.368289638,14.0,0.205002831
0.0,0.285714286,16.39344262,76.0,3.624520645
3.0,3.285714286,-27.00421941,5.0,0.656114594
69.0,71.42857143,-29.17718324,115.0,0.396608056
4.0,4.285714286,-10.3950104,3.0,0.05319496
5.0,6.571428571,2.872531418,701.0,5.718270208
6.0,7.714285714,4.644808743,1.0,0.005140447
0.0,0.428571429,-24.06015038,4.0,0.190764244
10.0,11.85714286,-30.13262599,176.0,0.570412792
2.0,1.142857143,1.195219124,24.0,0.167232936
3.0,3.0,12.55924171,0.0,0.0
7.0,6.285714286,3.976435935,48.0,0.65945688
14.0,9.857142857,7.056936648,31.0,0.449764041
11.0,10.14285714,-24.13793103,96.0,0.783101198
10.0,10.14285714,-11.55988858,347.0,0.878209257
7.0,6.285714286,-0.111234705,28.0,0.263717476
5.0,4.857142857,1.394268009,33.0,0.222296126
8.0,8.714285714,8.099173554,745.0,3.468708086
2.0,1.714285714,2.136752137,2.0,0.056096466
2.0,1.428571429,-23.34004024,37.0,0.19019654
0.0,0.0,-16.66666667,0.0,0.0
17.0,22.42857143,10.29990912,1820.0,3.516480595
1.0,2.285714286,18.33590139,80.0,0.624902896
31.0,25.0,-24.31085044,188.0,0.363240853
1.0,1.571428571,-10.45751634,2.0,0.033081473
0.0,0.0,14.28571429,2.0,0.28338687
2.0,1.857142857,-1.827242525,118.0,0.382435849
3.0,3.142857143,-14.04174573,3.0,0.097397664
0.0,0.142857143,8.771929825,15.0,1.695568575
3.0,1.142857143,-7.058823529,66.0,2.066572439
3.0,1.142857143,-22.25705329,20.0,0.626234073
2.0,1.142857143,-4.700854701,1.0,0.070627853
0.0,0.0,-4.255319149,10.0,1.602592353
5.0,6.142857143,15.85365854,117.0,0.815260563
9.0,8.714285714,-22.42074928,6.0,0.151631134
3.0,1.142857143,6.060606061,4.0,0.126780071
8.0,7.142857143,-3.632148377,210.0,1.657220379
3.0,3.571428571,28.54442344,153.0,1.195126789
7.0,9.285714286,5.975395431,1354.0,9.57552287
0.0,0.857142857,15.58441558,34.0,0.859243093
3.0,1.428571429,-23.83900929,21.0,0.307504246
4.0,3.571428571,-6.596306069,3.0,0.041216055
8.0,8.0,17.27395412,1.0,0.032465888
0.0,0.285714286,-7.407407407,14.0,0.13348482
6.0,7.285714286,-13.60777587,170.0,1.620887094
38.0,34.0,43.11294766,31.0,0.059000348
16.0,28.28571429,-8.048595292,30.0,0.103462971
25.0,27.28571429,-27.12281565,336.0,0.639487643
7.0,6.0,-1.121794872,8.0,0.138919374
16.0,14.85714286,-1.489244346,71.0,0.36497174
1.0,0.285714286,-1.19047619,28.0,2.059261122
0.0,1.428571429,21.32132132,54.0,1.711530964
0.0,0.285714286,36.04651163,37.0,1.201237859
17.0,13.0,-21.66755178,163.0,0.56214881
13.0,11.28571429,21.6066482,2.0,0.013472493
98.0,110.5714286,-16.76622592,95.0,0.307893269
20.0,20.57142857,-15.43747137,40.0,0.400526412
21.0,19.42857143,-8.863636364,52.0,0.242111168
6.0,3.571428571,26.27118644,15.0,0.21964589
4.0,3.714285714,13.80042463,38.0,0.652648016
5.0,5.0,15.39589443,5.0,0.072542587
0.0,0.142857143,-12.5,4.0,0.56677374
21.0,14.28571429,26.67607622,234.0,0.547800524
1.0,0.142857143,-16.12903226,0.0,0.0
2.0,3.857142857,55.95854922,21.0,0.657545776
0.0,0.0,3.846153846,1.0,0.113037905
17.0,11.85714286,40.60240964,0.0,0.0
28.0,34.0,-25.01834189,19.0,0.088463696
0.0,1.428571429,22.80701754,0.0,0.0
0.0,0.142857143,-5.0,6.0,0.42376712
0.0,0.142857143,21.05263158,45.0,7.775257059
4.0,2.571428571,73.56321839,0.0,0.0
46.0,34.42857143,18.17158931,334.0,1.055764267
2.0,4.571428571,-8.153078203,3.0,0.020904117
41.0,43.57142857,-19.78991052,111.0,0.165899099
1.0,0.714285714,6.493506494,0.0,0.0
5.0,4.142857143,24.41314554,0.0,0.0
0.0,0.571428571,-23.40425532,1.0,0.07354504
16.0,16.42857143,-13.92804544,18.0,0.153989614
1.0,0.285714286,4.046242775,25.0,0.828416955
5.0,6.142857143,-19.84251969,1.0,0.019422326
2.0,1.142857143,22.94520548,168.0,9.37423102
0.0,0.857142857,-22.91666667,38.0,1.189844738
4.0,2.285714286,-11.46245059,71.0,1.054629982
14.0,25.14285714,-0.317965024,46.0,0.14540466
3.0,2.0,-8.333333333,2.0,0.062383849
12.0,18.85714286,-3.158167228,1170.0,4.035055876
2.0,4.428571429,-2.983638114,444.0,5.20179265
0.0,0.142857143,21.6,10.0,0.324658881
1.0,0.714285714,-10.63829787,1.0,0.055957674
0.0,0.142857143,-23.44322344,35.0,1.159783737
15.0,16.28571429,-20.83936324,521.0,0.991586493
6.0,7.0,-12.47672253,11.0,0.076648429
1.0,2.285714286,-19.44444444,15.0,0.467878868
10.0,13.42857143,-25.22643408,9.0,0.123648165
3.0,2.714285714,8.740359897,679.0,17.15959
0.0,0.0,14.81481481,0.0,0.0
2.0,2.857142857,14.66165414,1133.0,15.56593009
0.0,0.142857143,0.0,0.0,0.0
1.0,0.857142857,-8.461538462,5.0,0.140241164
1.0,2.0,-6.291390728,9.0,0.118189448
2.0,1.142857143,-6.666666667,107.0,5.987471077
14.0,9.714285714,-1.432506887,87.0,0.168095501
10.0,11.0,-2.939412118,0.0,0.0
2.0,3.714285714,-12.66747868,3.0,0.067149051
4.0,3.857142857,45.39877301,0.0,0.0
23.0,29.28571429,-4.228274968,44.0,0.139082718
1.0,0.428571429,-12.0,0.0,0.0
9.0,7.285714286,2.286198137,562.0,4.807897956
6.0,3.857142857,24.85322896,2.0,0.068650341
5.0,4.142857143,4.569420035,324.0,9.087627448
0.0,0.0,42.85714286,0.0,0.0
8.0,4.0,-27.06270627,119.0,1.191566075
0.0,0.428571429,-9.803921569,2.0,0.1871296
5.0,2.571428571,15.22556391,143.0,2.456017535
8.0,9.285714286,4.52876377,5.0,0.040786521
0.0,0.142857143,109.5238095,33.0,1.03328622
0.0,3.285714286,-16.42335766,16.0,0.264651784
0.0,0.0,-10.0,1.0,0.136696991
10.0,6.285714286,-15.86121437,52.0,0.424179816
1.0,0.714285714,4.113924051,8.0,0.179064135
0.0,0.571428571,10.20408163,20.0,1.871296003
10.0,12.14285714,-5.605605606,304.0,0.711672475
18.0,14.0,17.65316719,3.0,0.024471912
5.0,6.571428571,4.127358491,12.0,0.083616468
4.0,2.0,-19.16508539,53.0,0.620934708
1.0,0.428571429,8.629441624,24.0,0.569025522
3.0,3.0,-9.854014599,0.0,0.0
10.0,6.142857143,29.88505747,1.0,0.006968039
2.0,1.142857143,30.64516129,19.0,1.063195799
0.0,1.0,4.891304348,1.0,0.136696991
3.0,1.714285714,3.267973856,5.0,0.16232944
4.0,3.142857143,-15.83333333,6.0,0.05720778
4.0,4.428571429,22.51184834,0.0,0.0
0.0,1.571428571,-24.53531599,41.0,0.83619117
12.0,13.42857143,25.82654528,1469.0,9.895545745
5.0,6.142857143,1.445086705,8.0,0.10990948
20.0,17.14285714,26.59010601,0.0,0.0
1.0,0.714285714,-10.58823529,70.0,3.618678169
0.0,0.142857143,12.38938053,2.0,0.047418794
0.0,0.142857143,-24.13793103,123.0,3.851339546
54.0,57.14285714,18.71097684,99.0,0.23176176
8.0,3.285714286,7.058823529,0.0,0.0
21.0,22.71428571,-32.34997479,34.0,0.174775199
3.0,1.428571429,5.365853659,215.0,4.175800015
6.0,5.0,10.52631579,106.0,0.906827728
1.0,1.571428571,3.930131004,158.0,8.167873582
1.0,1.285714286,3.086419753,361.0,8.559092234
66.0,73.85714286,16.4556962,96.0,0.783101198
2.0,0.857142857,8.196721311,90.0,2.921929928
2.0,1.428571429,0.497512438,276.0,9.145723181
19.0,16.28571429,14.24897119,60.0,0.115927932
0.0,0.142857143,45.45454545,0.0,0.0
0.0,0.0,-9.523809524,0.0,0.0
5.0,1.571428571,-20.97902098,6.0,0.198820069
2.0,3.0,4.036697248,73.0,0.508666847
0.0,0.0,33.33333333,1.0,0.055798994
2.0,3.714285714,-10.01112347,324.0,3.647749035
2.0,5.142857143,0.45045045,22.0,0.363896204
0.0,0.285714286,8.333333333,166.0,7.916716146
0.0,0.285714286,-4.87804878,14.0,0.470406556
0.0,0.142857143,-11.95652174,49.0,6.429923025
3.0,5.428571429,-5.029781602,6.0,0.046867717
3.0,4.0,0.0,0.0,0.0
11.0,16.28571429,-21.82900094,15.0,0.14127722
15.0,25.0,-16.18669315,8.0,0.138919374
31.0,30.85714286,5.502183406,56.0,0.181494979
2.0,0.571428571,1.176470588,21.0,0.58901289
31.0,30.0,39.45111492,33.0,0.106952399
21.0,16.5,-10.24200519,15.0,0.051731486
9.0,9.0,-14.84848485,81.0,0.545635946
0.0,2.571428571,-33.5,2.0,0.017109957
1.0,1.285714286,30.08130081,0.0,0.0
6.0,6.285714286,-23.59882006,53.0,1.679835947
0.0,0.428571429,121.4285714,2.0,0.28338687
26.0,14.28571429,33.89920424,0.0,0.0
1.0,0.857142857,-3.125,12.0,0.397640138
11.0,13.14285714,-8.050565536,40.0,0.18623936
1.0,0.571428571,-17.77777778,26.0,0.30460948
6.0,5.714285714,15.20119225,35.0,0.480853975
4.0,4.857142857,-15.62897078,6.0,0.134298101
8.0,5.285714286,-14.41969519,112.0,1.852562491
1.0,1.285714286,-23.52941176,72.0,1.611577213
0.0,0.285714286,0.0,3.0,0.410090972
0.0,0.714285714,6.870229008,19.0,0.249511057
0.0,0.0,55.42168675,7.0,0.361867817
0.0,0.428571429,-16.92307692,0.0,0.0
3.0,3.428571429,-33.97683398,47.0,1.489665839
21.0,18.14285714,13.13694268,27.0,0.13879207
2.0,0.428571429,-9.459459459,259.0,8.582399652
2.0,3.571428571,-26.5060241,0.0,0.0
6.0,14.14285714,-16.61085064,122.0,0.385638445
0.0,0.285714286,-13.49693252,19.0,0.336901415
2.0,0.571428571,-5.0,2.0,0.34556698
1.0,0.857142857,-9.259259259,52.0,1.78490887
10.0,9.285714286,-20.51160587,77.0,0.146549251
1.0,0.428571429,-4.838709677,0.0,0.0
1.0,0.428571429,-4.430379747,11.0,0.568649427
2.0,1.0,-10.67615658,0.0,0.0
3.0,2.428571429,-13.15136476,658.0,15.60078307
0.0,1.142857143,87.5,0.0,0.0
14.0,15.28571429,-15.08319914,1224.0,2.364929807
2.0,4.571428571,-20.02781641,498.0,4.062337466
0.0,0.285714286,0.0,1.0,0.023709397
2.0,1.857142857,-3.116883117,18.0,0.171623339
44.0,32.42857143,7.641921397,10.0,0.01903237
0.0,0.0,-17.77777778,0.0,0.0
2.0,1.0,8.633093525,2.0,0.062383849
2.0,1.142857143,-9.706546275,62.0,0.583945841
1.0,1.0,1.01010101,9.0,0.133685491
7.0,6.428571429,122.173913,35.0,0.752883436
4.0,3.285714286,-3.873239437,29.0,0.503582731
17.0,14.71428571,-28.57142857,40.0,0.26944985
0.0,0.714285714,-8.457711443,43.0,1.362885768
3.0,4.285714286,10.2739726,13.0,0.430776817
4.0,2.571428571,-4.545454545,20.0,0.102808941
73.0,89.28571429,-9.356283073,1263.0,0.380411435
31.0,27.42857143,54.89021956,12.0,0.113021776
6.0,9.714285714,13.66612111,7.0,0.082010244
1.0,0.285714286,26.98412698,5.0,0.118546984
0.0,0.571428571,0.0,0.0,0.0
8.0,8.285714286,-8.581644815,6.0,0.048943825
0.0,0.571428571,-6.944444444,6.0,0.103049687
1.0,1.142857143,-1.315789474,106.0,2.513196058
4.0,3.714285714,59.30656934,19.0,0.594922369
8.0,5.142857143,33.86727689,51.0,0.885611009
10.0,11.0,10.45958796,14.0,0.131858738
10.0,7.714285714,-24.23865755,5.0,0.056292423
1.0,0.857142857,-14.0,20.0,1.119153472
1.0,1.0,-12.17948718,4.0,0.129863552
3.0,5.571428571,-1.049475262,8.0,0.118831547
1.0,0.285714286,-37.70491803,0.0,0.0
46.0,51.85714286,-16.12431033,102.0,0.152447821
1.0,1.142857143,-26.95035461,2.0,0.029707887
109.0,144.7142857,-18.76338997,143.0,0.272162895
3.0,2.0,-2.181818182,21.0,0.705609833
73.0,97.71428571,-11.47923142,49.0,0.16898952
3.0,2.428571429,-10.23622047,5.0,0.278994971
2.0,3.285714286,10.83521445,6.0,0.097760821
0.0,0.714285714,-18.0,2.0,0.103390805
0.0,2.142857143,-24.3697479,162.0,2.782341543
3.0,2.571428571,-4.683840749,146.0,2.414947533
4.0,4.571428571,12.62376238,7.0,0.091925126
0.0,0.0,-7.142857143,2.0,0.188793055
7.0,8.428571429,0.079681275,5.0,0.047092407
7.0,6.285714286,-7.763401109,1.0,0.006736246
0.0,0.285714286,32.9787234,23.0,0.336790364
3.0,5.857142857,0.483091787,2.0,0.033081473
8.0,11.28571429,13.12625251,35.0,0.333712049
5.0,6.142857143,-17.96200345,19.0,0.222599235
20.0,21.42857143,58.26827537,80.0,1.171444746
7.0,6.857142857,5.945945946,42.0,0.215898776
42.0,50.42857143,-5.197617759,29.0,0.273135958
18.0,31.85714286,-14.62552234,237.0,0.354216996
266.0,294.2857143,-10.05113265,309.0,0.093069781
37.0,25.57142857,-3.946942737,99.0,0.341427805
0.0,2.571428571,-6.993006993,34.0,0.590407339
3.0,3.857142857,-3.578947368,10.0,0.171749478
274.0,304.1428571,3.628447025,323.0,0.097286535
0.0,0.714285714,2.290076336,50.0,0.68693425
11.0,6.285714286,1.660377358,5.0,0.107554777
1.0,0.142857143,40.0,21.0,0.705609833
2.0,2.714285714,-14.45221445,261.0,2.059688185
2.0,2.571428571,-7.729468599,1.0,0.131222919
11.0,8.714285714,14.24481031,135.0,0.628557841
0.0,1.142857143,-10.78717201,197.0,3.383464716
9.0,7.142857143,7.45526839,209.0,1.704876567
5.0,5.285714286,-10.23206751,43.0,0.484114841
3.0,1.714285714,-29.3598234,0.0,0.0
0.0,0.571428571,-41.66666667,6.0,0.187870222
0.0,0.142857143,-48.0,0.0,0.0
343.0,295.7142857,4.604619444,319.0,0.096081748
5.0,5.571428571,2.518656716,188.0,1.329540842
33.0,22.14285714,14.58333333,1040.0,5.346064918
0.0,0.428571429,33.00970874,7.0,0.240276194
17.0,13.28571429,11.99494949,12.0,0.093735434
29.0,33.57142857,3.256262042,61.0,0.210374708
1.0,1.0,2.469135802,19.0,2.147720195
1.0,2.142857143,3.896103896,51.0,0.262162799
1.0,1.142857143,16.80672269,3.0,0.07112819
2.0,0.857142857,-15.29411765,0.0,0.0
2.0,1.428571429,-1.418439716,4.0,0.410777149
47.0,40.14285714,-17.98063624,39.0,0.091300087
1.0,2.285714286,15.05376344,25.0,0.485558141
56.0,56.85714286,5.180433039,123.0,0.287946429
2.0,2.142857143,-6.557377049,93.0,1.221290962
8.0,8.571428571,18.33114323,604.0,4.766481471
8.0,12.14285714,-3.03030303,5.0,0.050065801
62.0,47.71428571,41.69783096,4.0,0.01012345
3.0,2.857142857,20.0,1.0,0.031695018
4.0,4.428571429,18.51851852,4.0,0.086043821
1.0,0.142857143,39.39393939,30.0,0.939351109
10.0,7.285714286,-13.62007168,35.0,0.276203396
0.0,1.428571429,9.122807018,220.0,7.290069203
48.0,38.71428571,-5.918215613,2936.0,5.672740125
3.0,4.285714286,-11.96969697,1.0,0.017731653
0.0,0.428571429,63.63636364,0.0,0.0
0.0,0.142857143,-24.13793103,9.0,0.661905361
1.0,1.285714286,-5.263157895,2.0,0.047418794
48.0,38.42857143,-27.99883399,57.0,0.180175339
26.0,23.28571429,5.409273039,46.0,0.460605374
6.0,4.0,-9.735973597,0.0,0.0
7.0,2.428571429,-10.66822978,52.0,0.754442907
1.0,3.857142857,-1.430615165,1.0,0.014508517
145.0,135.5714286,-11.70280612,130.0,0.304333624
6.0,3.428571429,14.19753086,182.0,1.421654088
5.0,3.0,-9.060402685,94.0,1.614445093
0.0,0.142857143,-20.96774194,3.0,0.21188356
56.0,66.14285714,1.785040855,1640.0,0.493962592
1.0,0.428571429,-12.5,0.0,0.0
2.0,1.142857143,-3.225806452,201.0,11.2474924
2.0,4.285714286,3.373493976,2.0,0.095382122
4.0,5.571428571,-8.64516129,5.0,0.101974533
2.0,0.857142857,-11.69590643,184.0,10.29621195
4.0,3.0,-9.159347553,51.0,0.486266128
0.0,0.0,5.555555556,0.0,0.0
1.0,1.285714286,-13.15789474,24.0,0.489477758
0.0,0.142857143,-12.5,1.0,0.055957674
1.0,1.0,-13.99317406,3.0,0.039396483
3.0,5.142857143,-9.262948207,65.0,0.556073607
5.0,4.0,-17.0212766,0.0,0.0
4.0,6.142857143,-0.924214418,30.0,0.236745768
1.0,1.714285714,3.105590062,0.0,0.0
1.0,0.428571429,-35.18518519,2.0,0.262445838
5.0,5.0,-0.276243094,8.0,0.259727105
4.0,15.0,-28.05139186,30.0,0.286038899
7.0,9.0,-8.658008658,1.0,0.031191925
3.0,1.428571429,2.452316076,36.0,0.254592927
0.0,0.285714286,-15.38461538,13.0,0.436806087
4.0,1.714285714,-22.5,13.0,0.405495019
2.0,1.428571429,6.422018349,112.0,1.624953954
1.0,0.285714286,34.14634146,59.0,1.847390514
0.0,0.428571429,12.28070175,6.0,0.566379166
2.0,3.0,-17.9245283,0.0,0.0
5.0,6.0,37.57062147,2.0,0.095382122
6.0,6.285714286,0.896414343,1814.0,12.64002274
0.0,0.571428571,-17.39130435,0.0,0.0
2.0,3.142857143,-5.415162455,1.0,0.023709397
1.0,1.142857143,2.34741784,66.0,0.621619766
0.0,0.0,-15.38461538,3.0,0.393668757
22.0,17.0,7.18512257,0.0,0.0
0.0,0.0,-13.79310345,8.0,0.259727105
3.0,1.0,20.70707071,1.0,0.102694287
6.0,7.428571429,-0.659754948,6.0,0.051329871
0.0,1.0,5.813953488,0.0,0.0
1.0,0.571428571,-10.31746032,26.0,0.30460948
0.0,1.285714286,-7.636363636,20.0,0.672009365
0.0,0.0,-28.07017544,1.0,0.094396528
0.0,0.142857143,-50.96153846,100.0,3.131170363
4.0,2.142857143,54.71698113,9.0,0.183554159
4.0,2.285714286,33.55263158,22.0,0.257746483
24.0,26.85714286,23.25035228,10.0,0.194223257
