jurisdiction,collection_date,number_hospitals_reporting_today,total_hospitals,admissions_all_covid_confirmed,admissions_70_covid_confirmed,admissions_30_49_covid_confirmed,admissions_50_69_covid_confirmed,admissions_50_59_covid_confirmed,admissions_30_39_covid_confirmed,admissions_40_49_covid_confirmed,admissions_18_29_covid_confirmed,admissions_20_29_covid_confirmed,admissions_0_17_covid_confirmed,average_admissions_all_covid_confirmed,average_admissions_18_29_covid_confirmed,average_admissions_40_49_covid_confirmed,average_admissions_60_69_covid_confirmed,average_admissions_30_39_covid_confirmed,average_admissions_30_49_covid_confirmed,average_admissions_50_69_covid_confirmed,average_admissions_20_29_covid_confirmed,average_admissions_0_17_covid_confirmed,average_admissions_70_covid_confirmed,average_admissions_50_59_covid_confirmed,admissions_60_69_covid_confirmed,average_admissions_60_69_covid_confirmed_per_100k,average_admissions_0_17_covid_confirmed_per_100k,average_admissions_50_59_covid_confirmed_per_100k,average_admissions_all_covid_confirmed_per_100k,average_admissions_30_39_covid_confirmed_per_100k,average_admissions_40_49_covid_confirmed_per_100k,average_admissions_70_covid_confirmed_per_100k,average_admissions_50_69_covid_confirmed_per_100k,average_admissions_20_29_covid_confirmed_per_100k,average_admissions_30_49_covid_confirmed_per_100k,average_admissions_18_29_covid_confirmed_per_100k,total_admissions_all_covid_confirmed_past_7days_per_100k,percent_change_total_admissions_all_covid_confirmed_past_7days_per_100k,total_patients_hospitalized_covid_confirmed,average_total_patients_hospitalized_covid_confirmed,total_adult_patients_hospitalized_covid_confirmed,total_pediatric_patients_hospitalized_covid_confirmed,inpatient_beds,average_inpatient_beds,inpatient_adult_beds,inpatient_pediatric_beds,inpatient_beds_used,average_inpatient_beds_occupied,inpatient_adult_beds_used,inpatient_pediatric_beds_used,total_icu_beds,total_staffed_adult_icu_beds,total_staffed_pediatric_icu_beds,staff_icu_adult_patients_covid_confirmed,staff_icu_pediatric_patients_covid_confirmed,icu_beds_used,staff_adult_icu_beds_occupied,staff_pediatric_icu_beds_occupied,staff_icu_patients_covid_confirmed,percent_inpatient_beds_occupied,percent_adult_inpatient_beds_occupied,percent_pediatric_inpatient_beds_occupied,percent_inpatient_beds_covid,percent_adult_inpatient_beds_covid,percent_pediatric_inpatient_beds_covid,percent_staff_icu_beds_occupied,percent_staff_adult_icu_beds_occupied,percent_staff_pediatric_icu_beds_occupied,percent_staff_icu_beds_covid,percent_staff_adult_icu_beds_covid,percent_staff_pediatric_icu_beds_covid,average_percent_inpatient_beds_occupied,absolute_change_average_percent_inpatient_beds_occupied,average_percent_adult_inpatient_beds_occupied,average_percent_pediatric_inpatient_beds_occupied,average_percent_inpatient_beds_covid,average_percent_adult_inpatient_beds_covid,average_percent_pediatric_inpatient_beds_covid,average_percent_staff_icu_beds_occupied,absolute_change_average_percent_staff_icu_beds_occupied,average_percent_staff_adult_icu_beds_occupied,average_percent_staff_pediatric_icu_beds_occupied,average_percent_staff_icu_beds_covid,average_percent_staff_adult_icu_beds_covid,average_percent_staff_pediatric_icu_beds_covid,total_admissions_all_covid_confirmed_past_7days,percent_change_total_admissions_all_covid_confirmed_past_7days,absolute_change_average_percent_inpatient_beds_covid,absolute_change_average_percent_staff_icu_beds_covid,total_admissions_all_influenza_confirmed_past_7days,percent_change_total_admissions_all_influenza_confirmed_past_7days,total_admissions_all_influenza_confirmed_past_7days_per_100k,percent_change_total_admissions_all_influenza_confirmed_past_7days_per_100k,total_patients_hospitalized_influenza_confirmed,percent_inpatient_beds_influenza,average_percent_inpatient_beds_influenza,absolute_change_average_percent_inpatient_beds_influenza,icu_patients_influenza_confirmed,percent_staff_icu_beds_influenza,average_percent_staff_icu_beds_influenza,absolute_change_average_percent_staff_icu_beds_influenza,absolute_change_average_percent_adult_inpatient_beds_occupied,absolute_change_average_percent_pediatric_inpatient_beds_occupied,absolute_change_average_percent_staff_adult_icu_beds_occupied,absolute_change_average_percent_staff_pediatric_icu_beds_occupied,admissions_00_04_covid_confirmed,admissions_05_11_covid_confirmed,admissions_12_17_covid_confirmed,average_admissions_00_04_covid_confirmed,average_admissions_05_11_covid_confirmed,average_admissions_12_17_covid_confirmed,average_admissions_00_04_covid_confirmed_per_100k,average_admissions_05_11_covid_confirmed_per_100k,average_admissions_12_17_covid_confirmed_per_100k,state,peak_flu_season,is_holiday?,day_of_week,day_of_month,month,quarter,year,day_of_year_sin,day_of_year_cos,month_sin,month_cos,day_of_month_sin,day_of_month_cos,day_of_week_sin,day_of_week_cos,season,is_weekend,jurisdiction_target_encoded,proportion_inpatient_beds,proportion_prevalent_inpatient_beds,proportion_inpatient_beds_covid_vs_normal,year_sin,year_cos
CA,16-08-2020,352.0,371.0,483.0,174.0,78.0,198.0,88.0,34.0,44.0,26.0,23.0,6.745207324,570.5714286,38.14285714,56.71428571,128.8571429,49.57142857,106.2857143,230.0,32.85714286,14.64289656,181.8571429,101.1428571,110.0,3.091782406,-0.311520714,2.033797754,1.444037782,0.863832255,1.130454604,4.606027108,2.516182059,0.5721991,0.988199372,0.563159367,10.10826447,-13.36225597,4455.0,4834.285714,4431.0,43.0,54066.0,55973.0,50402.0,3707.0,37690.0,39544.28571,35400.0,1966.0,9150.0,6364.0,1399.0,1380.0,9.0,5362.0,4702.0,672.0,1396.0,69.71109385,70.23530812,53.03479903,8.239928976,8.791317805,1.159967629,58.6010929,73.88434947,48.03431022,15.2568306,21.68447517,0.643316655,70.62296058,0.090949671,71.7275507,56.19345433,8.630493804,9.217208227,1.257643105,63.66587947,-2.079432817,72.8733045,45.91161621,17.53237495,22.65077362,0.570449727,3994,-13.36225597,-1.182262658,-1.591264575,5.263626671,17.47629765,-0.250429788,17.4760952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103028228,2.444055911,-1.239903274,-1.618182665,3.164682005,3.048042749,2.464092906,6.427429314,4.531286149,4.686833832,-0.452508998,-0.048820082,-0.145675018,California,0,0,6,16,8,3,2020,-0.717676914,-0.696376226,-0.866025404,-0.5,-0.101168322,-0.994869323,-0.781831482,0.623489802,2,1,514.4160052883487,0.0089335256908223,0.0823992897569637,0.1182011143553444,-7.052975194070213e-14,1.0
CA,17-08-2020,355.0,371.0,502.0,149.0,125.0,195.0,91.0,57.0,68.0,26.0,26.0,7.221678589,560.8571429,37.71428571,59.71428571,124.7142857,50.28571429,110.0,223.0,33.42857143,13.92432922,176.7142857,98.28571429,104.0,2.992379202,-0.233934134,1.976345841,1.419452261,0.876279405,1.19025195,4.475770253,2.439602605,0.582150388,1.022733221,0.556831734,9.936165829,-12.52228164,4861.0,4789.285714,4797.0,51.0,58441.0,56319.14286,54065.0,4376.0,40232.0,39832.71429,37873.0,2298.0,8810.0,6823.0,1560.0,1508.0,7.0,5716.0,4974.0,766.0,1515.0,68.84208005,70.0508647,52.51371115,8.317790592,8.872653288,1.165447898,64.88081725,72.90048366,49.1025641,17.19636776,22.10171479,0.448717949,70.71246151,0.33326482,71.81932429,56.20532194,8.49876572,9.073082044,1.224264393,63.93677629,-1.356670725,72.9573756,46.52926996,17.3802476,22.42138958,0.488126007,3926,-12.52228164,-1.138935214,-1.406984143,18.32956636,17.46420846,-0.090731179,17.46460819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337197656,2.340803583,-1.165852712,-0.72670423,4.198561704,3.651793639,1.936152474,7.026035972,4.619567775,3.639461391,-0.360220905,0.019557826,-0.120981911,California,0,0,0,17,8,3,2020,-0.729557554,-0.683919422,-0.866025404,-0.5,-0.299363123,-0.954139256,0.0,1.0,2,0,514.4160052883487,0.0085898598586608,0.0831779059222121,0.1208242195174635,-7.052975194070213e-14,1.0
CA,18-08-2020,360.0,371.0,503.0,165.0,104.0,186.0,66.0,50.0,54.0,34.0,32.0,11.04046076,536.2857143,35.0,56.85714286,120.1428571,48.71428571,105.5714286,211.7142857,31.42857143,13.65147917,171.2857143,91.57142857,120.0,2.882692908,-0.200077432,1.841333843,1.357265356,0.848895674,1.133302096,4.338276907,2.316137771,0.547320878,0.981558247,0.516756723,9.500857494,-16.33608201,4809.0,4733.571429,4728.0,52.0,57796.0,56441.28571,53371.0,4259.0,41304.0,39913.85714,38785.0,2343.0,8999.0,6886.0,1467.0,1507.0,6.0,5799.0,5098.0,723.0,1513.0,71.4651533,72.67055142,55.01291383,8.320645027,8.858743512,1.220943884,64.44049339,74.03427244,49.28425358,16.81297922,21.88498403,0.408997955,70.70166661,0.120265114,71.74533148,56.05533792,8.383071652,8.947250438,1.212349544,64.08645273,-0.581228459,73.48574049,47.29372699,17.22108179,22.37932778,0.47681928,3754,-16.33608201,-1.124889011,-1.26703216,-12.70049281,17.48036153,-0.213023816,17.48146294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06123386,1.889473875,-0.159902261,0.675182416,5.34440536,3.95540388,2.723756871,6.165686485,4.407249812,3.738320414,-0.315621065,0.038078408,-0.092116427,California,0,0,1,18,8,3,2020,-0.741222011,-0.671259958,-0.866025404,-0.5,-0.485301963,-0.874346616,0.781831482,0.623489802,2,0,514.4160052883487,0.0087030244307564,0.0832064502733753,0.1164294015024522,-7.052975194070213e-14,1.0
CA,19-08-2020,363.0,371.0,437.0,123.0,81.0,197.0,79.0,39.0,42.0,26.0,25.0,8.133791868,514.7142857,33.28571429,55.0,118.4285714,47.14285714,102.1428571,204.2857143,30.28571429,12.44895453,163.1428571,85.85714286,118.0,2.841560548,-0.175104548,1.726430015,1.302671039,0.821511942,1.096284691,4.132036887,2.234869779,0.527418301,0.949680848,0.491446189,9.11869727,-17.81478102,4745.0,4695.285714,4692.0,53.0,59328.0,56580.14286,55018.0,4391.0,43089.0,40089.0,40692.0,2426.0,9193.0,7063.0,1522.0,1490.0,11.0,5919.0,5237.0,704.0,1501.0,72.62843851,73.96124905,55.24937372,7.997909924,8.52811807,1.207014348,64.38594583,74.14696305,46.25492773,16.3276406,21.09585162,0.722733246,70.82897671,0.29302935,71.8400159,55.50333179,8.298433597,8.85576699,1.219724754,63.64849505,-0.915310595,73.37715476,47.28434084,16.93861732,22.11878581,0.52375001,3603,-17.81478102,-1.00159165,-1.330266815,-13.623822,17.45262772,-0.223939562,17.44791472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130886433,0.915468263,-0.280355133,1.12953926,3.776751806,3.500982146,2.186575877,5.597627151,4.053928346,3.456657329,-0.253111269,0.062728684,-0.079074056,California,0,0,2,19,8,3,2020,-0.752666828,-0.658401585,-0.866025404,-0.5,-0.651372483,-0.758758123,0.974927912,-0.222520934,2,0,514.4160052883487,0.0073658306364617,0.0799790992448759,0.1101209125251782,-7.052975194070213e-14,1.0
CA,20-08-2020,363.0,371.0,481.0,148.0,92.0,191.0,75.0,42.0,50.0,36.0,33.0,9.123375726,509.4285714,33.0,54.14285714,118.4285714,46.14285714,100.2857143,203.0,30.0,10.46613324,160.5714286,84.57142857,116.0,2.841560548,-0.198228508,1.700576653,1.289293623,0.804085932,1.079199735,4.06690846,2.220804165,0.522442656,0.932413924,0.487227767,9.025055361,-15.69739953,4480.0,4675.285714,4492.0,38.0,57039.0,57063.0,54181.0,3702.0,40980.0,40495.0,39763.0,1952.0,9683.0,6872.0,1423.0,1424.0,9.0,5750.0,5124.0,649.0,1433.0,71.84557934,73.38919547,52.728255,7.854275145,8.290729222,1.026472177,59.3824228,74.56344587,45.6078707,14.7991325,20.7217695,0.63246662,70.93909521,0.622438442,72.09039336,54.03955628,8.190483526,8.729814225,1.196833799,64.04032743,1.120250247,73.901012,47.88181567,16.69638879,21.76704919,0.5838574,3566,-15.69739953,-0.911178592,-1.153735869,-18.78857812,17.47631938,-0.342969346,17.47692144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.617186051,-1.470990908,0.91215335,2.842884697,3.222263066,3.286346631,3.157205472,3.581257992,3.482857324,3.791763347,-0.314267388,0.049902521,-0.076832931,California,0,0,3,20,8,3,2020,-0.763888613,-0.645348113,-0.866025404,-0.5,-0.790775737,-0.612105983,0.433883739,-0.900968868,2,0,514.4160052883487,0.008432826662459,0.0785427514507617,0.109321620302213,-7.052975194070213e-14,1.0
CA,21-08-2020,352.0,371.0,437.0,128.0,78.0,181.0,68.0,38.0,40.0,32.0,31.0,9.745348373,483.5714286,31.28571429,50.85714286,116.5714286,43.0,93.85714286,194.8571429,29.14285714,10.31180167,151.0,78.28571429,113.0,2.797000491,-0.151321278,1.574182443,1.223852752,0.749318469,1.013707403,3.82448598,2.131721943,0.507515723,0.8726438,0.461917234,8.566969264,-19.28946113,4572.0,4597.0,4560.0,49.0,61079.0,57186.0,56927.0,4527.0,43994.0,40604.85714,41316.0,2603.0,8972.0,7312.0,1543.0,1476.0,11.0,6131.0,5416.0,720.0,1487.0,72.02802927,72.57716022,57.49944776,7.485387776,8.010258752,1.082394522,68.33481944,74.07002188,46.66234608,16.57378511,20.18599562,0.712896954,70.9744047,0.429375663,72.04179663,54.41069234,8.04519019,8.581335203,1.154791417,63.96084533,-0.062543796,73.92160606,47.60518373,16.39496877,21.41932706,0.597817779,3385,-19.28946113,-0.952031123,-1.624492965,14.52112683,17.46387098,-0.118033582,17.46427522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348177519,-1.355436186,1.091032619,1.996452735,4.858465204,3.609880239,2.116408483,4.660698274,3.47702452,2.667675346,-0.213756787,0.098726547,-0.088719819,California,0,0,4,21,8,3,2020,-0.774884041,-0.632103411,-0.866025404,-0.5,-0.89780454,-0.440394152,-0.433883739,-0.900968868,2,0,514.4160052883487,0.0071546685440167,0.0748538777648619,0.1039232622614276,-7.052975194070213e-14,1.0
CA,22-08-2020,353.0,371.0,466.0,168.0,78.0,178.0,70.0,38.0,40.0,29.0,28.0,12.25215552,472.7142857,29.85714286,48.28571429,112.7142857,42.57142857,90.85714286,189.4285714,28.28571429,13.18360684,150.7142857,76.71428571,108.0,2.704452681,-0.136909905,1.54258389,1.196374817,0.741850178,0.962452534,3.817249488,2.072333795,0.49258879,0.844751076,0.440825123,8.374623721,-19.15465429,4536.0,4636.857143,4458.0,77.0,61091.0,58405.71429,56253.0,4838.0,43061.0,41478.57143,40390.0,2488.0,8992.0,7347.0,1566.0,1413.0,13.0,6117.0,5377.0,738.0,1426.0,70.48665106,71.80061508,51.42620918,7.424988951,7.924910671,1.591566763,68.02713523,73.18633456,47.12643678,15.85854093,19.23233973,0.830140485,71.00100363,0.46015055,72.09784915,53.92352995,7.94870377,8.468104475,1.207686746,64.00753241,-0.099729154,73.82655299,47.43895846,16.11789667,20.98673292,0.628467123,3309,-19.15465429,-0.85042996,-1.763136992,-16.12274711,17.46358529,-0.13817134,17.46336767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.371773284,-2.199634528,1.02238904,1.795282256,7.105648855,4.174435585,2.130951461,6.664161942,4.170551443,2.902022059,-0.125487056,0.039736827,-0.100324823,California,0,0,5,22,8,3,2020,-0.785649855,-0.618671403,-0.866025404,-0.5,-0.968077119,-0.250652532,-0.974927912,-0.222520934,2,1,514.4160052883487,0.007627964839338,0.0742498895090929,0.1053389377895066,-7.052975194070213e-14,1.0
CA,23-08-2020,340.0,371.0,451.0,152.0,81.0,172.0,62.0,32.0,49.0,30.0,28.0,11.92368269,468.1428571,30.42857143,49.0,112.7142857,42.28571429,91.28571429,185.7142857,29.0,12.49704668,147.5714286,73.0,110.0,2.704452681,-0.143483085,1.467896402,1.184805161,0.736871318,0.976689998,3.737648077,2.031699799,0.505027901,0.848735751,0.449261967,8.293636124,-17.95192789,4316.0,4617.0,4272.0,66.0,59389.0,59166.14286,55293.0,4137.0,40769.0,41918.42857,38382.0,2301.0,8844.0,7228.0,1529.0,1352.0,16.0,5837.0,5140.0,703.0,1368.0,68.64739261,69.4156584,55.6200145,7.26733907,7.726113613,1.595358956,65.99954772,71.1123409,45.97776324,15.46811398,18.70503597,1.046435579,70.84904631,0.226085726,71.98075634,54.29284645,7.809762355,8.315932447,1.269885507,65.06445452,1.398575052,73.43055176,47.14516603,16.14808001,20.56109875,0.686055541,3277,-17.95192789,-0.820731449,-1.384294939,-2.629746494,17.46320838,-0.141360019,17.462502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25320563,-1.900607879,0.557247268,1.233549822,6.179127492,4.300422229,2.09553294,5.778224674,4.273040813,2.963767408,-0.163094589,0.035381458,-0.094439427,California,0,0,6,23,8,3,2020,-0.796182864,-0.60505607,-0.866025404,-0.5,-0.998716507,-0.050649169,-0.781831482,0.623489802,2,1,514.4160052883487,0.007593998888683,0.0726733906952466,0.1058647501921486,-7.052975194070213e-14,1.0
CA,24-08-2020,337.0,371.0,390.0,133.0,64.0,151.0,66.0,26.0,38.0,31.0,30.0,8.886377322,452.1428571,31.14285714,44.71428571,110.0,37.85714286,82.57142857,179.4285714,29.57142857,12.70136814,145.2857143,69.42857143,85.0,2.639326444,-0.136962355,1.396081509,1.144311362,0.659698984,0.891265216,3.679756142,1.962934575,0.51497919,0.767714028,0.459808023,8.010179534,-19.38359654,4059.0,4502.428571,4029.0,50.0,56129.0,58835.85714,52142.0,4028.0,39214.0,41773.0,36841.0,2307.0,8161.0,6835.0,1254.0,1248.0,18.0,5529.0,4820.0,709.0,1266.0,69.86406314,70.65513406,57.27408143,7.23155588,7.726976334,1.241310824,67.74905036,70.51938552,56.53907496,15.5128048,18.25896123,1.435406699,70.99504389,0.282582385,72.06708053,54.97289934,7.654585968,8.152264311,1.280723068,65.47420211,1.537425824,73.09039489,48.20752472,15.90757102,20.01213396,0.827011077,3165,-19.38359654,-0.844179753,-1.472676579,17.97744731,17.46137691,-0.183085509,17.46080299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247756242,-1.23242259,0.133019282,1.678254763,4.415959727,3.115319247,1.398606235,5.309444953,3.994526038,2.935693463,-0.173897895,0.007505064,-0.117217405,California,0,0,0,24,8,3,2020,-0.806479946,-0.591261445,-0.866025404,-0.5,-0.988468324,0.151427778,0.0,1.0,2,0,514.4160052883487,0.0069482798553332,0.0723155588020453,0.1035089508823548,-7.052975194070213e-14,1.0
CA,25-08-2020,363.0,371.0,426.0,120.0,79.0,184.0,79.0,36.0,43.0,31.0,28.0,8.914354976,441.1428571,30.71428571,43.14285714,107.8571429,35.85714286,79.0,179.1428571,29.0,10.84654014,138.8571429,71.28571429,105.0,2.587910994,-0.097898758,1.433425254,1.116471875,0.624846962,0.859942797,3.516935074,1.959808883,0.505027901,0.734508404,0.453480389,7.815303128,-17.74107619,4299.0,4429.571429,4249.0,50.0,60245.0,59185.71429,55854.0,4391.0,42428.0,41933.57143,39957.0,2315.0,9080.0,7187.0,1527.0,1322.0,16.0,5881.0,5146.0,734.0,1338.0,70.42576147,71.53829627,52.72147575,7.135861897,7.607333405,1.138692781,64.76872247,71.60150271,48.0681074,14.73568282,18.39432308,1.047806156,70.84655935,0.144892737,71.90532979,54.64555105,7.485331235,7.973491438,1.26897291,65.52109198,1.434639248,72.74285635,48.03378956,15.61081439,19.51346811,0.918269391,3088,-17.74107619,-0.897740417,-1.610267403,0.941105808,17.46209667,-0.191115152,17.4619482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159998309,-1.409786873,-0.742884138,0.740062568,4.264910742,3.450443736,1.948772293,4.619608043,3.598783886,2.669362616,-0.11123671,0.049444308,-0.056047018,California,0,0,1,25,8,3,2020,-0.816538051,-0.577291617,-0.866025404,-0.5,-0.937752132,0.347305253,0.781831482,0.623489802,2,0,514.4160052883487,0.0070711262345422,0.0713586189725288,0.101324596966406,-7.052975194070213e-14,1.0
CA,26-08-2020,349.0,371.0,463.0,143.0,100.0,181.0,68.0,43.0,57.0,28.0,22.0,8.614766412,444.8571429,31.0,45.28571429,107.1428571,36.42857143,81.71428571,176.8571429,28.57142857,10.5326371,141.7142857,69.71428571,113.0,2.57077251,-0.066955836,1.401826701,1.125872222,0.634804683,0.902655187,3.589299993,1.934803347,0.497564435,0.759744679,0.457698811,7.881105551,-13.57202331,4258.0,4360.0,4212.0,45.0,61192.0,59452.0,56699.0,4493.0,43654.0,42014.28571,41066.0,2525.0,8929.0,7270.0,1549.0,1326.0,21.0,6018.0,5266.0,752.0,1347.0,71.33939077,72.42808515,56.19853105,6.958425938,7.428702446,1.001557979,67.39836488,72.434663,48.54744997,15.08567589,18.23933975,1.355713363,70.66240967,-0.166567041,71.68630638,54.78114495,7.336833522,7.816432063,1.239622,65.95143756,2.302942509,72.49824206,48.36129273,15.43339086,19.10539498,1.008695122,3114,-13.57202331,-0.961600075,-1.505226458,22.05415036,17.46202338,-0.105462712,17.46070009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.153709518,-0.722186837,-0.878912695,1.076951891,3.916733834,3.708596315,2.086797491,4.584134839,3.752301099,2.691938319,-0.093947017,0.092883896,-0.024313734,California,0,0,2,26,8,3,2020,-0.826354199,-0.563150724,-0.866025404,-0.5,-0.848644257,0.52896401,0.974927912,-0.222520934,2,0,514.4160052883487,0.0075663485422931,0.0695842593803111,0.0975397443529359,-7.052975194070213e-14,1.0
CA,27-08-2020,363.0,371.0,378.0,133.0,78.0,136.0,64.0,36.0,42.0,23.0,21.0,7.949537258,430.1428571,29.14285714,44.14285714,100.8571429,35.57142857,79.71428571,169.0,26.85714286,12.18480186,139.5714286,68.14285714,72.0,2.419953856,-0.115758411,1.370228148,1.088632389,0.619868102,0.879875246,3.535026303,1.848846817,0.467710568,0.741149529,0.430279067,7.620426722,-15.56365676,3546.0,4226.571429,3487.0,34.0,53549.0,58953.42857,49758.0,3623.0,38364.0,41640.57143,36022.0,2133.0,9454.0,6366.0,1181.0,1091.0,10.0,5275.0,4597.0,678.0,1102.0,71.64279445,72.39438884,58.87386144,6.621972399,7.007918325,0.938448799,55.79648826,72.21174992,57.40897544,11.65644172,17.1379202,0.846740051,70.6334404,-0.305654816,71.54419115,55.65908873,7.160790273,7.633173364,1.227047232,65.43916119,1.398833764,72.1622855,50.04716484,14.98443503,18.59341651,1.039305612,3011,-15.56365676,-1.029693253,-1.711953752,-17.54408599,17.46545694,-0.487980566,17.4637618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.546202215,1.619532448,-1.738726507,2.165349174,1.861350248,2.80413043,2.838621886,3.541898992,3.884733252,4.319645264,-0.140972274,-0.004816677,-0.028041205,California,0,0,3,27,8,3,2020,-0.835925479,-0.548842958,-0.866025404,-0.5,-0.724792787,0.688966919,0.433883739,-0.900968868,2,0,514.4160052883487,0.0070589553493062,0.0662197239911109,0.0924304035016601,-7.052975194070213e-14,1.0
CA,28-08-2020,363.0,371.0,394.0,137.0,104.0,139.0,49.0,46.0,58.0,34.0,32.0,-2.50187232,424.0,29.42857143,46.71428571,97.57142857,36.71428571,83.42857143,163.0,27.0,9.090116669,140.8571429,65.42857143,90.0,2.341116833,-0.067105058,1.31564883,1.073085663,0.639783543,0.931130114,3.567590517,1.783207285,0.470198391,0.775683378,0.434497489,7.511599638,-12.31905465,3993.0,4143.857143,3970.0,42.0,60992.0,58941.0,56548.0,4486.0,43422.0,41558.85714,40841.0,2559.0,9086.0,7305.0,1542.0,1265.0,9.0,6018.0,5270.0,748.0,1274.0,71.19294334,72.22359765,57.04413732,6.546760231,7.020584282,0.936246099,66.23376623,72.14236824,48.50843061,14.02157165,17.31690623,0.583657588,70.51414241,-0.460262294,71.49368221,55.59404438,7.026700624,7.491791297,1.206168886,65.13901074,1.178165401,71.88690641,50.3108912,14.61983311,18.1835466,1.020842846,2968,-12.31905465,-1.018489566,-1.775135659,-10.67352525,17.46573067,-0.183873293,17.46760678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.548114422,1.183352044,-2.03469965,2.705707475,-0.555233998,1.764632704,0.103532112,4.474546024,3.228443998,2.227896119,-0.11922063,0.099393708,-0.008603109,California,0,0,4,28,8,3,2020,-0.845249057,-0.534372558,-0.866025404,-0.5,-0.571268215,0.820763441,-0.433883739,-0.900968868,2,0,514.4160052883487,0.0064598635886673,0.0654676023084994,0.0919579936417895,-7.052975194070213e-14,1.0
CA,29-08-2020,344.0,371.0,392.0,119.0,80.0,157.0,64.0,36.0,44.0,31.0,28.0,5.866089034,413.4285714,29.71428571,47.28571429,95.42857143,36.42857143,83.71428571,160.0,27.0,8.316427027,133.8571429,64.57142857,93.0,2.289701382,-0.066859088,1.298413256,1.046330831,0.634804683,0.942520085,3.390296465,1.750387519,0.470198391,0.778339828,0.438715911,7.32431582,-12.54155334,3743.0,4030.571429,3727.0,29.0,59166.0,58666.0,55050.0,4158.0,40985.0,41262.28571,38623.0,2310.0,8567.0,7018.0,1466.0,1210.0,7.0,5644.0,4973.0,691.0,1217.0,69.27120306,70.15985468,55.55555556,6.326268465,6.770208901,0.697450697,65.88070503,70.86064406,47.13506139,14.20567293,17.24137931,0.477489768,70.34050698,-0.660496648,71.25928786,56.18395101,6.869740554,7.326833901,1.078438019,64.83237785,0.824845444,71.55466491,50.31212329,14.38370911,17.89912368,0.970464172,2894,-12.54155334,-1.078963216,-1.734187562,8.953205611,17.45734612,-0.112651032,17.45644225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.838561288,2.260421054,-2.271888081,2.873164833,2.110975197,3.198012739,1.195262193,3.343523111,3.382091819,2.146628771,-0.162497819,0.115486432,-0.009447134,California,0,0,5,29,8,3,2020,-0.85432217,-0.519743812,-0.866025404,-0.5,-0.394355855,0.918957812,-0.974927912,-0.222520934,2,1,514.4160052883487,0.006625426765372,0.0632626846499678,0.091326094907294,-7.052975194070213e-14,1.0
CA,30-08-2020,363.0,371.0,379.0,122.0,77.0,138.0,54.0,29.0,48.0,33.0,28.0,7.700679716,403.1428571,30.14285714,47.14285714,91.71428571,36.0,83.14285714,155.1428571,27.0,8.207746152,129.5714286,63.42857143,84.0,2.200581269,-0.066962026,1.27543249,1.020299104,0.627336392,0.939672592,3.281749086,1.697250755,0.470198391,0.773026928,0.445043545,7.142093726,-13.8846506,3709.0,3943.857143,3706.0,33.0,58768.0,58577.28571,54628.0,4431.0,39957.0,41146.28571,37612.0,2394.0,8945.0,7113.0,1482.0,1189.0,9.0,5636.0,4951.0,705.0,1198.0,67.99108358,68.85113861,54.02843602,6.311257827,6.784066779,0.744752877,63.00726663,69.60494869,47.5708502,13.39295696,16.71587235,0.607287449,70.24674854,-0.602297762,71.17864218,55.95658265,6.73315752,7.192255782,0.956922865,64.40490912,-0.6595454,71.33932316,50.53970714,14.08725811,17.61495745,0.907728725,2822,-13.8846506,-1.076604835,-2.060821903,-0.495092317,17.46301728,-0.203534562,17.46234238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.802114155,1.663736203,-2.091228602,3.39454111,3.311327589,3.36614817,1.452060014,3.632530421,3.205682766,2.168939649,-0.125439491,0.106973126,-0.001035717,California,0,0,6,30,8,3,2020,-0.863142128,-0.504961055,-0.866025404,-0.5,-0.20129852,0.979529941,-0.781831482,0.623489802,2,1,514.4160052883487,0.0064490879390144,0.0631125782738905,0.0928247866438842,-7.052975194070213e-14,1.0
